bib_id,title,note_num,note,type,source
17526036,Hamlet : [annotated copy]. [71].,2,Date of production: 1833; 1845,,daniel
17526036,Hamlet : [annotated copy]. [71].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526037,Hamlet : [part book]. [73].,1,AMDigital Reference: Ham 73,,daniel
17526037,Hamlet : [part book]. [73].,2,An illustrated advertisement for Walter Hubbell.,,daniel
17526037,Hamlet : [part book]. [73].,3,Date of production: c.1890,,daniel
17526037,Hamlet : [part book]. [73].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526038,Hamlet : [prompt book]. [74].,1,AMDigital Reference: Ham 74,,daniel
17526038,Hamlet : [prompt book]. [74].,2,Contains simple illustrations of the stage and scenes.,,daniel
17526038,Hamlet : [prompt book]. [74].,3,Date of production: 1906,,daniel
17526038,Hamlet : [prompt book]. [74].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526039,Hamlet : [annotated copy]. [75].,1,AMDigital Reference: Ham 75,,daniel
17526039,Hamlet : [annotated copy]. [75].,2,"Contains illustrations from Act I, Sc.4, Act III, Sc.2 and Act V, Sc.1",,daniel
17526039,Hamlet : [annotated copy]. [75].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526040,Hamlet : [annotated copy]. [76].,1,AMDigital Reference: Ham 76,,daniel
17526040,Hamlet : [annotated copy]. [76].,2,Annotation date: c.1859,,daniel
17526040,Hamlet : [annotated copy]. [76].,3,Date of production: 1859,,daniel
17526040,Hamlet : [annotated copy]. [76].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526041,Hamlet : [annotated copy]. [77].,1,AMDigital Reference: Ham 77,,daniel
17526041,Hamlet : [annotated copy]. [77].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526042,Hamlet : [rehearsal copy]. [78].,1,AMDigital Reference: Ham 78,,daniel
17526042,Hamlet : [rehearsal copy]. [78].,2,Date of production: c.1804,,daniel
17526042,Hamlet : [rehearsal copy]. [78].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526043,Hamlet : [rehearsal copy]. [79].,1,AMDigital Reference: Ham 79,,daniel
17526043,Hamlet : [rehearsal copy]. [79].,2,Date of production: 1880s-1890s,,daniel
17526043,Hamlet : [rehearsal copy]. [79].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526044,Hamlet : [prompt book]. [8].,1,AMDigital Reference: Ham 8,,daniel
17526044,Hamlet : [prompt book]. [8].,2,Cast lists for the 1823 Drury Lane performance and the 1845 Park performance.,,daniel
17526044,Hamlet : [prompt book]. [8].,3,Date of production: 1852,,daniel
17526044,Hamlet : [prompt book]. [8].,4,Edition: French's Standard Drama,,daniel
17526044,Hamlet : [prompt book]. [8].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526045,Hamlet : [preparation copy]. [80].,1,AMDigital Reference: Ham 80,,daniel
17526045,Hamlet : [preparation copy]. [80].,2,Annotation date: 1897,,daniel
17526045,Hamlet : [preparation copy]. [80].,3,Date of production: 1900,,daniel
17526045,Hamlet : [preparation copy]. [80].,4,Edition: Rolfe edition?,,daniel
17526045,Hamlet : [preparation copy]. [80].,5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526046,Hamlet : [prompt book]. [81].,1,AMDigital Reference: Ham 81,,daniel
17526046,Hamlet : [prompt book]. [81].,2,Annotation date: 1930-1931,,daniel
17526046,Hamlet : [prompt book]. [81].,3,Date of production: 1931 [?],,daniel
17526046,Hamlet : [prompt book]. [81].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526047,Hamlet : [prompt book]. [82].,1,AMDigital Reference: Ham 82,,daniel
17526047,Hamlet : [prompt book]. [82].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526048,Hamlet : [prompt book]. [83].,1,AMDigital Reference: Ham 83,,daniel
17526048,Hamlet : [prompt book]. [83].,2,Annotation date: c.1845-1860,,daniel
17526048,Hamlet : [prompt book]. [83].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526049,Hamlet : [acting edition]. [84].,1,AMDigital Reference: Ham 84,,daniel
17526049,Hamlet : [acting edition]. [84].,2,Date of production: 17 Jun - 27 Jun 1949,,daniel
17526049,Hamlet : [acting edition]. [84].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526050,Hamlet : [annotated copy]. [9].,1,AMDigital Reference: Ham 9,,daniel
17526050,Hamlet : [annotated copy]. [9].,2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526051,Hamlet : [prompt book]. [Fo 1].,1,AMDigital Reference: Ham Fo 1,,daniel
17526051,Hamlet : [prompt book]. [Fo 1].,2,Contains several diagrams of the stage and sets.,,daniel
17526051,Hamlet : [prompt book]. [Fo 1].,3,Date of production: 1739,,daniel
17526051,Hamlet : [prompt book]. [Fo 1].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526052,Hamlet : [prompt book]. [Fo 2].,1,AMDigital Reference: Ham Fo 2,,daniel
17526052,Hamlet : [prompt book]. [Fo 2].,2,"Colour advertisements for cigarettes, tyres and face powder. Also some blocking sketches.",,daniel
17526052,Hamlet : [prompt book]. [Fo 2].,3,Date of production: 1739,,daniel
17526052,Hamlet : [prompt book]. [Fo 2].,4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526053,"Hamlet : [prompt book]. [Fo 4, 1].",1,AMDigital Reference: Ham Fo 4 (1),,daniel
17526053,"Hamlet : [prompt book]. [Fo 4, 1].",2,Contains a photograph of Jewett.,,daniel
17526053,"Hamlet : [prompt book]. [Fo 4, 1].",3,Date of production: 1915-1929,,daniel
17526053,"Hamlet : [prompt book]. [Fo 4, 1].",4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526054,"Hamlet : [part book]. [Fo 4, 2].",1,AMDigital Reference: Ham Fo 4 (2),,daniel
17526054,"Hamlet : [part book]. [Fo 4, 2].",2,Date of production: 1915-1929,,daniel
17526054,"Hamlet : [part book]. [Fo 4, 2].",3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526055,Hamlet : [radio script]. [Fo 5].,1,AMDigital Reference: Ham Fo 5,,daniel
17526055,Hamlet : [radio script]. [Fo 5].,2,Date of production: 1937,,daniel
17526055,Hamlet : [radio script]. [Fo 5].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526056,Hamlet : [film script]. [Fo 7].,1,AMDigital Reference: Ham Fo 7,,daniel
17526056,Hamlet : [film script]. [Fo 7].,2,Christopher Lee had an uncredited role as a spear carrier.,,daniel
17526056,Hamlet : [film script]. [Fo 7].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526057,Hamlet : [prompt book]. [Fo 8].,1,AMDigital Reference: Ham Fo 8,,daniel
17526057,Hamlet : [prompt book]. [Fo 8].,2,Annotation date: 1964,,daniel
17526057,Hamlet : [prompt book]. [Fo 8].,3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526058,"Henry IV, part 1 : [prompt book]. [1].",1,AMDigital Reference: 1 Hen IV 1,,daniel
17526058,"Henry IV, part 1 : [prompt book]. [1].",2,"Contains an illustration of Act V., Sc.3.",,daniel
17526058,"Henry IV, part 1 : [prompt book]. [1].",3,Date of production: 3 Feb 1845,,daniel
17526058,"Henry IV, part 1 : [prompt book]. [1].",4,Edition: Cumberland edition,,daniel
17526058,"Henry IV, part 1 : [prompt book]. [1].",5,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526059,"Henry IV, part 1 : [prompt book]. [10].",1,AMDigital Reference: 1 Hen IV 10,,daniel
17526059,"Henry IV, part 1 : [prompt book]. [10].",2,Date of production: c.1855,,daniel
17526059,"Henry IV, part 1 : [prompt book]. [10].",3,"Edition: Works, Vol IV",,daniel
17526059,"Henry IV, part 1 : [prompt book]. [10].",4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526059,"Henry IV, part 1 : [prompt book]. [10].",5,"Sketches of costumes, watercolours and depictions of armour.",,daniel
17526060,"Henry IV, part 1 : [prompt book]. [11].",1,AMDigital Reference: 1 Hen IV 11,,daniel
17526060,"Henry IV, part 1 : [prompt book]. [11].",2,Annotation date: Jul 1849,,daniel
17526060,"Henry IV, part 1 : [prompt book]. [11].",3,Contains several simple blocking diagrams.,,daniel
17526060,"Henry IV, part 1 : [prompt book]. [11].",4,Date of production: 22 Nov 1852,,daniel
17526060,"Henry IV, part 1 : [prompt book]. [11].",5,"Edition: Oxberry edition, 1822",,daniel
17526060,"Henry IV, part 1 : [prompt book]. [11].",6,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526061,"Henry IV, part 1 : [prompt book]. [12].",1,AMDigital Reference: 1 Hen IV 12,,daniel
17526061,"Henry IV, part 1 : [prompt book]. [12].",2,"Contains an illustration of Act V, Scene 3.",,daniel
17526061,"Henry IV, part 1 : [prompt book]. [12].",3,Date of production: c.1830,,daniel
17526061,"Henry IV, part 1 : [prompt book]. [12].",4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526062,"Henry IV, part 1 : [final or souvenir prompt book]. [13].",1,AMDigital Reference: 1 Hen IV 13,,daniel
17526062,"Henry IV, part 1 : [final or souvenir prompt book]. [13].",2,Date of production: 22 Nov 1852,,daniel
17526062,"Henry IV, part 1 : [final or souvenir prompt book]. [13].",3,"Edition: Works, Vol IV",,daniel
17526062,"Henry IV, part 1 : [final or souvenir prompt book]. [13].",4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526063,"Henry IV, part 1 : [rehearsal copy]. [14].",1,AMDigital Reference: 1 Hen IV 14,,daniel
17526063,"Henry IV, part 1 : [rehearsal copy]. [14].",2,Date of production: 1823,,daniel
17526063,"Henry IV, part 1 : [rehearsal copy]. [14].",3,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526064,"Henry IV, part 1 : [annotated copy]. [15].",1,AMDigital Reference: 1 Hen IV 15,,daniel
17526064,"Henry IV, part 1 : [annotated copy]. [15].",2,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526065,"Henry IV, part 1 : [prompt book]. [16].",1,AMDigital Reference: 1 Hen IV 16,,daniel
17526065,"Henry IV, part 1 : [prompt book]. [16].",2,Date of production: c.1850-1879,,daniel
17526065,"Henry IV, part 1 : [prompt book]. [16].",3,Edition: French's Standard Drama,,daniel
17526065,"Henry IV, part 1 : [prompt book]. [16].",4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
17526066,"Henry IV, part 1 : [prompt book]. [17].",1,AMDigital Reference: 1 Hen IV 17,,daniel
17526066,"Henry IV, part 1 : [prompt book]. [17].",2,Date of production: c.1790-1799,,daniel
17526066,"Henry IV, part 1 : [prompt book]. [17].",3,"Edition: 18th century edition printed by Augustus Long, Dublin",,daniel
17526066,"Henry IV, part 1 : [prompt book]. [17].",4,"Please note that some of the metadata for this document has been drawn from the Folger Shakespeare Library's online catalogue and 'The Shakespeare Promptbooks, A Descriptive Catalogue' by Charles H. Shattuck.",,daniel
